order_id,date,region,channel,sales_rep,category,product,quantity,unit_price,discount,revenue,cost,profit,year,quarter,month,month_name,week,day_of_week,margin_pct,rev_band,is_2024
ORD-01459,2023-02-24,West,Partner,Alice Morgan,Apparel,Yoga Set,19,55.0,0.0,1045.0,574.75,470.25,2023,1,2,Feb,8,Friday,45.0,$500-$2k,0
ORD-00028,2023-02-25,North,Online,Grace Lee,Sports,Protein Shaker,15,14.4,0.2,216.0,148.5,67.5,2023,1,2,Feb,8,Saturday,31.25,$100-$500,0
ORD-00559,2023-02-25,South,Partner,Bob Chen,Home & Garden,Robot Vacuum,3,299.0,0.0,897.0,493.35,403.65,2023,1,2,Feb,8,Saturday,45.0,$500-$2k,0
ORD-01099,2023-02-25,East,In-Store,Bob Chen,Electronics,4K Monitor,8,599.0,0.0,4792.0,2635.6,2156.4,2023,1,2,Feb,8,Saturday,45.0,>$2k,0
ORD-01471,2023-02-26,East,Online,Frank Russo,Sports,Protein Shaker,2,18.0,0.0,36.0,19.8,16.2,2023,1,2,Feb,8,Sunday,45.0,<$100,0
ORD-00541,2023-02-27,South,Partner,Clara Diaz,Sports,Resistance Bands,2,21.25,0.15,42.5,27.5,15.0,2023,1,2,Feb,9,Monday,35.29,<$100,0
ORD-01952,2023-02-27,Central,Online,Alice Morgan,Electronics,Smart Watch,8,249.0,0.0,1992.0,1095.6,896.4,2023,1,2,Feb,9,Monday,45.0,$500-$2k,0
ORD-00590,2023-02-27,South,Partner,Clara Diaz,Apparel,Running Jacket,19,85.0,0.0,1615.0,888.25,726.75,2023,1,2,Feb,9,Monday,45.0,$500-$2k,0
ORD-00434,2023-02-27,South,Wholesale,Frank Russo,Apparel,Denim Jeans,9,58.5,0.1,526.5,321.75,204.75,2023,1,2,Feb,9,Monday,38.89,$500-$2k,0
ORD-01624,2023-02-28,Central,Online,Henry Osei,Electronics,Smart Watch,9,211.65,0.15,1904.85,1232.55,672.3,2023,1,2,Feb,9,Tuesday,35.29,$500-$2k,0
ORD-01195,2023-03-01,West,Wholesale,David Kim,Home & Garden,Led Strip Kit,12,29.75,0.15,357.0,231.0,126.0,2023,1,3,Mar,9,Wednesday,35.29,$100-$500,0
ORD-01937,2023-03-02,West,In-Store,David Kim,Apparel,Yoga Set,5,55.0,0.0,275.0,151.25,123.75,2023,1,3,Mar,9,Thursday,45.0,$100-$500,0
ORD-01045,2023-03-03,East,Partner,Frank Russo,Home & Garden,Led Strip Kit,17,35.0,0.0,595.0,327.25,267.75,2023,1,3,Mar,9,Friday,45.0,$500-$2k,0
ORD-01927,2023-03-03,East,Online,Bob Chen,Sports,Resistance Bands,16,21.25,0.15,340.0,220.0,120.0,2023,1,3,Mar,9,Friday,35.29,$100-$500,0
ORD-00709,2023-03-03,East,In-Store,Eva Patel,Food & Beverage,Premium Coffee Blend,9,22.0,0.0,198.0,108.9,89.1,2023,1,3,Mar,9,Friday,45.0,$100-$500,0
ORD-00289,2023-03-03,North,Wholesale,Alice Morgan,Sports,Gym Bag,3,63.0,0.1,189.0,115.5,73.5,2023,1,3,Mar,9,Friday,38.89,$100-$500,0
ORD-01429,2023-03-03,South,Online,David Kim,Apparel,Running Jacket,3,80.75,0.05,242.25,140.25,102.0,2023,1,3,Mar,9,Friday,42.11,$100-$500,0
ORD-01301,2023-03-04,South,Wholesale,Henry Osei,Apparel,Yoga Set,2,49.5,0.1,99.0,60.5,38.5,2023,1,3,Mar,9,Saturday,38.89,<$100,0
ORD-01719,2023-03-04,South,In-Store,David Kim,Electronics,Wireless Earbuds,17,89.0,0.0,1513.0,832.15,680.85,2023,1,3,Mar,9,Saturday,45.0,$500-$2k,0
ORD-00429,2023-03-04,North,Partner,Grace Lee,Sports,Protein Shaker,18,17.1,0.05,307.8,178.2,129.6,2023,1,3,Mar,9,Saturday,42.11,$100-$500,0
ORD-00936,2023-03-04,North,Online,Clara Diaz,Food & Beverage,Green Tea Set,10,18.0,0.0,180.0,99.0,81.0,2023,1,3,Mar,9,Saturday,45.0,$100-$500,0
ORD-00189,2023-03-05,West,Online,Frank Russo,Home & Garden,Led Strip Kit,17,35.0,0.0,595.0,327.25,267.75,2023,1,3,Mar,9,Sunday,45.0,$500-$2k,0
ORD-00423,2023-03-05,South,In-Store,David Kim,Electronics,Wireless Earbuds,4,89.0,0.0,356.0,195.8,160.2,2023,1,3,Mar,9,Sunday,45.0,$100-$500,0
ORD-00542,2023-03-05,East,In-Store,Alice Morgan,Home & Garden,Planter Set,5,36.0,0.2,180.0,123.75,56.25,2023,1,3,Mar,9,Sunday,31.25,$100-$500,0
ORD-00581,2023-03-06,East,Partner,David Kim,Electronics,Wireless Earbuds,16,89.0,0.0,1424.0,783.2,640.8,2023,1,3,Mar,10,Monday,45.0,$500-$2k,0
ORD-01680,2023-03-07,Central,Partner,Henry Osei,Apparel,Running Jacket,11,85.0,0.0,935.0,514.25,420.75,2023,1,3,Mar,10,Tuesday,45.0,$500-$2k,0
ORD-01948,2023-03-07,North,In-Store,Clara Diaz,Food & Beverage,Premium Coffee Blend,5,20.9,0.05,104.5,60.5,44.0,2023,1,3,Mar,10,Tuesday,42.11,$100-$500,0
ORD-01028,2023-03-07,East,Wholesale,Bob Chen,Apparel,Denim Jeans,17,65.0,0.0,1105.0,607.75,497.25,2023,1,3,Mar,10,Tuesday,45.0,$500-$2k,0
ORD-00098,2023-03-08,West,Wholesale,Bob Chen,Home & Garden,Led Strip Kit,4,28.0,0.2,112.0,77.0,35.0,2023,1,3,Mar,10,Wednesday,31.25,$100-$500,0
ORD-01763,2023-03-08,West,Partner,David Kim,Electronics,Smart Watch,12,249.0,0.0,2988.0,1643.4,1344.6,2023,1,3,Mar,10,Wednesday,45.0,>$2k,0
ORD-01413,2023-03-09,West,Partner,David Kim,Sports,Gym Bag,8,63.0,0.1,504.0,308.0,196.0,2023,1,3,Mar,10,Thursday,38.89,$500-$2k,0
ORD-00225,2023-03-10,South,Partner,Frank Russo,Food & Beverage,Olive Oil 1L,2,16.0,0.0,32.0,17.6,14.4,2023,1,3,Mar,10,Friday,45.0,<$100,0
ORD-01609,2023-03-10,East,In-Store,Frank Russo,Food & Beverage,Olive Oil 1L,20,16.0,0.0,320.0,176.0,144.0,2023,1,3,Mar,10,Friday,45.0,$100-$500,0
ORD-00295,2023-03-10,North,Online,Henry Osei,Sports,Foam Roller,8,30.0,0.0,240.0,132.0,108.0,2023,1,3,Mar,10,Friday,45.0,$100-$500,0
ORD-01162,2023-03-11,North,In-Store,Henry Osei,Home & Garden,Led Strip Kit,16,33.25,0.05,532.0,308.0,224.0,2023,1,3,Mar,10,Saturday,42.11,$500-$2k,0
ORD-00914,2023-03-11,North,Online,David Kim,Apparel,Denim Jeans,17,58.5,0.1,994.5,607.75,386.75,2023,1,3,Mar,10,Saturday,38.89,$500-$2k,0
ORD-01357,2023-03-11,East,Partner,Frank Russo,Home & Garden,Air Purifier,10,199.0,0.0,1990.0,1094.5,895.5,2023,1,3,Mar,10,Saturday,45.0,$500-$2k,0
ORD-00928,2023-03-11,West,Online,Clara Diaz,Electronics,Laptop Pro 15,2,960.0,0.2,1920.0,1320.0,600.0,2023,1,3,Mar,10,Saturday,31.25,$500-$2k,0
ORD-00025,2023-03-11,North,Partner,Bob Chen,Electronics,Laptop Pro 15,2,1200.0,0.0,2400.0,1320.0,1080.0,2023,1,3,Mar,10,Saturday,45.0,>$2k,0
ORD-01955,2023-03-11,North,In-Store,Alice Morgan,Sports,Foam Roller,14,27.0,0.1,378.0,231.0,147.0,2023,1,3,Mar,10,Saturday,38.89,$100-$500,0
ORD-00594,2023-03-12,South,Wholesale,Grace Lee,Home & Garden,Led Strip Kit,20,31.5,0.1,630.0,385.0,245.0,2023,1,3,Mar,10,Sunday,38.89,$500-$2k,0
ORD-01997,2023-03-12,Central,In-Store,Henry Osei,Food & Beverage,Premium Coffee Blend,17,20.9,0.05,355.3,205.7,149.6,2023,1,3,Mar,10,Sunday,42.11,$100-$500,0
ORD-01150,2023-03-12,West,In-Store,Clara Diaz,Apparel,Wool Sweater,16,93.5,0.15,1496.0,968.0,528.0,2023,1,3,Mar,10,Sunday,35.29,$500-$2k,0
ORD-00655,2023-03-12,South,In-Store,Eva Patel,Food & Beverage,Green Tea Set,14,18.0,0.0,252.0,138.6,113.4,2023,1,3,Mar,10,Sunday,45.0,$100-$500,0
ORD-01444,2023-03-13,South,In-Store,Frank Russo,Apparel,Denim Jeans,11,55.25,0.15,607.75,393.25,214.5,2023,1,3,Mar,11,Monday,35.29,$500-$2k,0
ORD-00056,2023-03-13,East,Partner,Bob Chen,Electronics,Wireless Earbuds,12,84.55,0.05,1014.6,587.4,427.2,2023,1,3,Mar,11,Monday,42.11,$500-$2k,0
ORD-01699,2023-03-13,North,Online,Grace Lee,Apparel,Denim Jeans,15,55.25,0.15,828.75,536.25,292.5,2023,1,3,Mar,11,Monday,35.29,$500-$2k,0
ORD-00682,2023-03-14,East,Online,David Kim,Food & Beverage,Green Tea Set,17,18.0,0.0,306.0,168.3,137.7,2023,1,3,Mar,11,Tuesday,45.0,$100-$500,0
ORD-00680,2023-03-14,North,In-Store,Henry Osei,Home & Garden,Air Purifier,20,169.15,0.15,3383.0,2189.0,1194.0,2023,1,3,Mar,11,Tuesday,35.29,>$2k,0
ORD-00820,2023-03-14,Central,Partner,Henry Osei,Home & Garden,Robot Vacuum,2,299.0,0.0,598.0,328.9,269.1,2023,1,3,Mar,11,Tuesday,45.0,$500-$2k,0
ORD-01491,2023-03-16,West,Partner,Alice Morgan,Electronics,Smart Watch,4,249.0,0.0,996.0,547.8,448.2,2023,1,3,Mar,11,Thursday,45.0,$500-$2k,0
ORD-00449,2023-03-17,North,Partner,Alice Morgan,Food & Beverage,Protein Bars 12Pk,6,26.6,0.05,159.6,92.4,67.2,2023,1,3,Mar,11,Friday,42.11,$100-$500,0
ORD-01741,2023-03-17,East,Wholesale,Clara Diaz,Electronics,4K Monitor,5,509.15,0.15,2545.75,1647.25,898.5,2023,1,3,Mar,11,Friday,35.29,>$2k,0
ORD-01355,2023-03-18,South,Wholesale,Bob Chen,Apparel,Denim Jeans,20,58.5,0.1,1170.0,715.0,455.0,2023,1,3,Mar,11,Saturday,38.89,$500-$2k,0
ORD-00141,2023-03-19,South,In-Store,Grace Lee,Home & Garden,Planter Set,4,42.75,0.05,171.0,99.0,72.0,2023,1,3,Mar,11,Sunday,42.11,$100-$500,0
ORD-01748,2023-03-19,Central,Online,Bob Chen,Home & Garden,Planter Set,3,38.25,0.15,114.75,74.25,40.5,2023,1,3,Mar,11,Sunday,35.29,$100-$500,0
ORD-00906,2023-03-20,North,In-Store,Alice Morgan,Apparel,Running Jacket,14,80.75,0.05,1130.5,654.5,476.0,2023,1,3,Mar,12,Monday,42.11,$500-$2k,0
ORD-01337,2023-03-20,North,Wholesale,Clara Diaz,Home & Garden,Air Purifier,3,199.0,0.0,597.0,328.35,268.65,2023,1,3,Mar,12,Monday,45.0,$500-$2k,0
ORD-01323,2023-03-20,Central,Partner,Bob Chen,Apparel,Running Jacket,10,85.0,0.0,850.0,467.5,382.5,2023,1,3,Mar,12,Monday,45.0,$500-$2k,0
ORD-02000,2023-03-20,South,Wholesale,Henry Osei,Sports,Foam Roller,5,24.0,0.2,120.0,82.5,37.5,2023,1,3,Mar,12,Monday,31.25,$100-$500,0
ORD-00178,2023-03-21,East,Wholesale,Grace Lee,Electronics,4K Monitor,1,569.05,0.05,569.05,329.45,239.6,2023,1,3,Mar,12,Tuesday,42.11,$500-$2k,0
ORD-00693,2023-03-21,East,Wholesale,Clara Diaz,Food & Beverage,Olive Oil 1L,19,16.0,0.0,304.0,167.2,136.8,2023,1,3,Mar,12,Tuesday,45.0,$100-$500,0
ORD-00383,2023-03-21,South,In-Store,Henry Osei,Electronics,Laptop Pro 15,7,1140.0,0.05,7980.0,4620.0,3360.0,2023,1,3,Mar,12,Tuesday,42.11,>$2k,0
ORD-01185,2023-03-22,West,Wholesale,Eva Patel,Apparel,Denim Jeans,8,58.5,0.1,468.0,286.0,182.0,2023,1,3,Mar,12,Wednesday,38.89,$100-$500,0
ORD-01910,2023-03-23,West,Partner,David Kim,Apparel,Denim Jeans,2,55.25,0.15,110.5,71.5,39.0,2023,1,3,Mar,12,Thursday,35.29,$100-$500,0
ORD-00608,2023-03-23,Central,Online,Grace Lee,Electronics,Smart Watch,8,249.0,0.0,1992.0,1095.6,896.4,2023,1,3,Mar,12,Thursday,45.0,$500-$2k,0
ORD-00660,2023-03-24,South,Online,Eva Patel,Home & Garden,Led Strip Kit,2,35.0,0.0,70.0,38.5,31.5,2023,1,3,Mar,12,Friday,45.0,<$100,0
ORD-00102,2023-03-25,South,In-Store,Clara Diaz,Apparel,Denim Jeans,9,55.25,0.15,497.25,321.75,175.5,2023,1,3,Mar,12,Saturday,35.29,$100-$500,0
ORD-00556,2023-03-26,North,In-Store,Alice Morgan,Home & Garden,Air Purifier,11,179.1,0.1,1970.1,1203.95,766.15,2023,1,3,Mar,12,Sunday,38.89,$500-$2k,0
ORD-01994,2023-03-26,South,Online,Henry Osei,Sports,Gym Bag,18,70.0,0.0,1260.0,693.0,567.0,2023,1,3,Mar,12,Sunday,45.0,$500-$2k,0
ORD-01596,2023-03-27,South,Wholesale,Henry Osei,Apparel,Wool Sweater,19,110.0,0.0,2090.0,1149.5,940.5,2023,1,3,Mar,13,Monday,45.0,>$2k,0
ORD-01721,2023-03-27,West,In-Store,Bob Chen,Apparel,Wool Sweater,4,104.5,0.05,418.0,242.0,176.0,2023,1,3,Mar,13,Monday,42.11,$100-$500,0
ORD-00956,2023-03-27,East,Partner,Bob Chen,Sports,Foam Roller,2,24.0,0.2,48.0,33.0,15.0,2023,1,3,Mar,13,Monday,31.25,<$100,0
ORD-00859,2023-03-27,Central,Online,Grace Lee,Electronics,4K Monitor,16,599.0,0.0,9584.0,5271.2,4312.8,2023,1,3,Mar,13,Monday,45.0,>$2k,0
ORD-01189,2023-03-27,East,In-Store,Clara Diaz,Sports,Foam Roller,13,28.5,0.05,370.5,214.5,156.0,2023,1,3,Mar,13,Monday,42.11,$100-$500,0
ORD-00171,2023-03-28,North,In-Store,Clara Diaz,Home & Garden,Planter Set,19,40.5,0.1,769.5,470.25,299.25,2023,1,3,Mar,13,Tuesday,38.89,$500-$2k,0
ORD-00334,2023-03-28,Central,In-Store,Clara Diaz,Electronics,Smart Watch,14,236.55,0.05,3311.7,1917.3,1394.4,2023,1,3,Mar,13,Tuesday,42.11,>$2k,0
ORD-00194,2023-03-28,East,Wholesale,Frank Russo,Sports,Resistance Bands,20,21.25,0.15,425.0,275.0,150.0,2023,1,3,Mar,13,Tuesday,35.29,$100-$500,0
ORD-01671,2023-03-28,Central,Online,Clara Diaz,Electronics,4K Monitor,8,599.0,0.0,4792.0,2635.6,2156.4,2023,1,3,Mar,13,Tuesday,45.0,>$2k,0
ORD-01038,2023-03-28,East,Partner,Grace Lee,Apparel,Running Jacket,17,85.0,0.0,1445.0,794.75,650.25,2023,1,3,Mar,13,Tuesday,45.0,$500-$2k,0
ORD-01035,2023-03-29,East,Partner,Grace Lee,Home & Garden,Planter Set,17,45.0,0.0,765.0,420.75,344.25,2023,1,3,Mar,13,Wednesday,45.0,$500-$2k,0
ORD-00566,2023-03-29,East,In-Store,Frank Russo,Electronics,4K Monitor,18,539.1,0.1,9703.8,5930.1,3773.7,2023,1,3,Mar,13,Wednesday,38.89,>$2k,0
ORD-00408,2023-03-30,Central,Wholesale,Alice Morgan,Sports,Gym Bag,10,70.0,0.0,700.0,385.0,315.0,2023,1,3,Mar,13,Thursday,45.0,$500-$2k,0
ORD-01025,2023-03-30,West,In-Store,Clara Diaz,Food & Beverage,Protein Bars 12Pk,10,23.8,0.15,238.0,154.0,84.0,2023,1,3,Mar,13,Thursday,35.29,$100-$500,0
ORD-01264,2023-03-31,East,Wholesale,Frank Russo,Sports,Resistance Bands,10,21.25,0.15,212.5,137.5,75.0,2023,1,3,Mar,13,Friday,35.29,$100-$500,0
ORD-01749,2023-03-31,Central,Wholesale,David Kim,Food & Beverage,Protein Bars 12Pk,17,22.4,0.2,380.8,261.8,119.0,2023,1,3,Mar,13,Friday,31.25,$100-$500,0
ORD-01356,2023-03-31,West,Online,Henry Osei,Electronics,Wireless Earbuds,10,80.1,0.1,801.0,489.5,311.5,2023,1,3,Mar,13,Friday,38.89,$500-$2k,0
ORD-00525,2023-04-01,West,Wholesale,Frank Russo,Sports,Protein Shaker,19,17.1,0.05,324.9,188.1,136.8,2023,2,4,Apr,13,Saturday,42.11,$100-$500,0
ORD-01633,2023-04-01,North,Online,Clara Diaz,Food & Beverage,Premium Coffee Blend,19,20.9,0.05,397.1,229.9,167.2,2023,2,4,Apr,13,Saturday,42.11,$100-$500,0
ORD-01951,2023-04-02,South,Wholesale,Clara Diaz,Sports,Resistance Bands,18,20.0,0.2,360.0,247.5,112.5,2023,2,4,Apr,13,Sunday,31.25,$100-$500,0
ORD-00272,2023-04-02,Central,In-Store,Alice Morgan,Home & Garden,Planter Set,2,36.0,0.2,72.0,49.5,22.5,2023,2,4,Apr,13,Sunday,31.25,<$100,0
ORD-00649,2023-04-02,West,Partner,Frank Russo,Home & Garden,Led Strip Kit,18,35.0,0.0,630.0,346.5,283.5,2023,2,4,Apr,13,Sunday,45.0,$500-$2k,0
ORD-01761,2023-04-03,Central,Partner,Henry Osei,Home & Garden,Led Strip Kit,7,35.0,0.0,245.0,134.75,110.25,2023,2,4,Apr,14,Monday,45.0,$100-$500,0
ORD-01652,2023-04-03,South,In-Store,Frank Russo,Apparel,Denim Jeans,7,61.75,0.05,432.25,250.25,182.0,2023,2,4,Apr,14,Monday,42.11,$100-$500,0
ORD-00128,2023-04-03,West,Online,Bob Chen,Apparel,Yoga Set,8,46.75,0.15,374.0,242.0,132.0,2023,2,4,Apr,14,Monday,35.29,$100-$500,0
ORD-01328,2023-04-03,East,In-Store,Clara Diaz,Electronics,4K Monitor,9,599.0,0.0,5391.0,2965.05,2425.95,2023,2,4,Apr,14,Monday,45.0,>$2k,0
ORD-01816,2023-04-03,Central,Wholesale,Eva Patel,Sports,Foam Roller,7,30.0,0.0,210.0,115.5,94.5,2023,2,4,Apr,14,Monday,45.0,$100-$500,0
ORD-00668,2023-04-04,Central,Partner,Alice Morgan,Electronics,Wireless Earbuds,6,84.55,0.05,507.3,293.7,213.6,2023,2,4,Apr,14,Tuesday,42.11,$500-$2k,0
ORD-00286,2023-04-04,Central,Wholesale,Alice Morgan,Electronics,Wireless Earbuds,19,84.55,0.05,1606.45,930.05,676.4,2023,2,4,Apr,14,Tuesday,42.11,$500-$2k,0
ORD-01909,2023-04-04,North,Online,Grace Lee,Apparel,Denim Jeans,3,65.0,0.0,195.0,107.25,87.75,2023,2,4,Apr,14,Tuesday,45.0,$100-$500,0
ORD-01638,2023-04-05,West,Partner,Frank Russo,Home & Garden,Planter Set,15,45.0,0.0,675.0,371.25,303.75,2023,2,4,Apr,14,Wednesday,45.0,$500-$2k,0
ORD-01771,2023-04-05,West,Online,Bob Chen,Electronics,Laptop Pro 15,12,1200.0,0.0,14400.0,7920.0,6480.0,2023,2,4,Apr,14,Wednesday,45.0,>$2k,0
ORD-00002,2023-04-06,South,In-Store,Alice Morgan,Food & Beverage,Olive Oil 1L,2,16.0,0.0,32.0,17.6,14.4,2023,2,4,Apr,14,Thursday,45.0,<$100,0
ORD-01392,2023-04-06,North,Online,Grace Lee,Home & Garden,Air Purifier,11,199.0,0.0,2189.0,1203.95,985.05,2023,2,4,Apr,14,Thursday,45.0,>$2k,0
ORD-00333,2023-04-06,Central,Partner,Grace Lee,Electronics,Laptop Pro 15,12,1080.0,0.1,12960.0,7920.0,5040.0,2023,2,4,Apr,14,Thursday,38.89,>$2k,0
ORD-01241,2023-04-07,Central,In-Store,Grace Lee,Food & Beverage,Olive Oil 1L,9,13.6,0.15,122.4,79.2,43.2,2023,2,4,Apr,14,Friday,35.29,$100-$500,0
ORD-00027,2023-04-07,North,Wholesale,Frank Russo,Apparel,Wool Sweater,14,110.0,0.0,1540.0,847.0,693.0,2023,2,4,Apr,14,Friday,45.0,$500-$2k,0
ORD-00677,2023-04-09,Central,Online,Alice Morgan,Home & Garden,Led Strip Kit,11,35.0,0.0,385.0,211.75,173.25,2023,2,4,Apr,14,Sunday,45.0,$100-$500,0
ORD-01169,2023-04-09,South,In-Store,Alice Morgan,Home & Garden,Air Purifier,3,199.0,0.0,597.0,328.35,268.65,2023,2,4,Apr,14,Sunday,45.0,$500-$2k,0
ORD-01489,2023-04-09,North,Wholesale,Henry Osei,Electronics,Laptop Pro 15,6,1200.0,0.0,7200.0,3960.0,3240.0,2023,2,4,Apr,14,Sunday,45.0,>$2k,0
ORD-00781,2023-04-10,West,In-Store,Eva Patel,Electronics,4K Monitor,11,539.1,0.1,5930.1,3623.95,2306.15,2023,2,4,Apr,15,Monday,38.89,>$2k,0
ORD-01294,2023-04-10,North,In-Store,Frank Russo,Home & Garden,Planter Set,10,45.0,0.0,450.0,247.5,202.5,2023,2,4,Apr,15,Monday,45.0,$100-$500,0
ORD-00812,2023-04-11,Central,Online,Henry Osei,Electronics,Laptop Pro 15,1,1140.0,0.05,1140.0,660.0,480.0,2023,2,4,Apr,15,Tuesday,42.11,$500-$2k,0
ORD-00762,2023-04-11,Central,In-Store,David Kim,Food & Beverage,Green Tea Set,11,18.0,0.0,198.0,108.9,89.1,2023,2,4,Apr,15,Tuesday,45.0,$100-$500,0
ORD-00942,2023-04-11,West,Online,David Kim,Sports,Protein Shaker,11,16.2,0.1,178.2,108.9,69.3,2023,2,4,Apr,15,Tuesday,38.89,$100-$500,0
ORD-01437,2023-04-11,North,Wholesale,Grace Lee,Electronics,4K Monitor,9,599.0,0.0,5391.0,2965.05,2425.95,2023,2,4,Apr,15,Tuesday,45.0,>$2k,0
ORD-01049,2023-04-11,South,Wholesale,Grace Lee,Home & Garden,Air Purifier,12,189.05,0.05,2268.6,1313.4,955.2,2023,2,4,Apr,15,Tuesday,42.11,>$2k,0
ORD-00849,2023-04-11,South,Wholesale,David Kim,Apparel,Running Jacket,11,85.0,0.0,935.0,514.25,420.75,2023,2,4,Apr,15,Tuesday,45.0,$500-$2k,0
ORD-01033,2023-04-12,South,Partner,Frank Russo,Home & Garden,Led Strip Kit,17,33.25,0.05,565.25,327.25,238.0,2023,2,4,Apr,15,Wednesday,42.11,$500-$2k,0
ORD-01391,2023-04-12,South,Online,Grace Lee,Food & Beverage,Protein Bars 12Pk,14,28.0,0.0,392.0,215.6,176.4,2023,2,4,Apr,15,Wednesday,45.0,$100-$500,0
ORD-01653,2023-04-13,West,Wholesale,David Kim,Electronics,4K Monitor,6,599.0,0.0,3594.0,1976.7,1617.3,2023,2,4,Apr,15,Thursday,45.0,>$2k,0
ORD-01480,2023-04-13,Central,Wholesale,Frank Russo,Sports,Gym Bag,10,59.5,0.15,595.0,385.0,210.0,2023,2,4,Apr,15,Thursday,35.29,$500-$2k,0
ORD-00452,2023-04-14,East,In-Store,David Kim,Apparel,Wool Sweater,6,110.0,0.0,660.0,363.0,297.0,2023,2,4,Apr,15,Friday,45.0,$500-$2k,0
ORD-00197,2023-04-14,Central,Online,Frank Russo,Apparel,Running Jacket,10,68.0,0.2,680.0,467.5,212.5,2023,2,4,Apr,15,Friday,31.25,$500-$2k,0
ORD-01026,2023-04-14,West,Wholesale,Eva Patel,Apparel,Denim Jeans,20,61.75,0.05,1235.0,715.0,520.0,2023,2,4,Apr,15,Friday,42.11,$500-$2k,0
ORD-00905,2023-04-15,South,In-Store,David Kim,Sports,Protein Shaker,11,18.0,0.0,198.0,108.9,89.1,2023,2,4,Apr,15,Saturday,45.0,$100-$500,0
ORD-00385,2023-04-15,North,Partner,Frank Russo,Electronics,Wireless Earbuds,13,89.0,0.0,1157.0,636.35,520.65,2023,2,4,Apr,15,Saturday,45.0,$500-$2k,0
ORD-00357,2023-04-15,Central,In-Store,Frank Russo,Apparel,Yoga Set,3,49.5,0.1,148.5,90.75,57.75,2023,2,4,Apr,15,Saturday,38.89,$100-$500,0
ORD-00048,2023-04-16,East,Wholesale,Clara Diaz,Home & Garden,Air Purifier,8,169.15,0.15,1353.2,875.6,477.6,2023,2,4,Apr,15,Sunday,35.29,$500-$2k,0
ORD-01345,2023-04-17,North,Partner,Frank Russo,Sports,Resistance Bands,9,25.0,0.0,225.0,123.75,101.25,2023,2,4,Apr,16,Monday,45.0,$100-$500,0
ORD-01430,2023-04-18,East,In-Store,Frank Russo,Sports,Protein Shaker,7,17.1,0.05,119.7,69.3,50.4,2023,2,4,Apr,16,Tuesday,42.11,$100-$500,0
ORD-01362,2023-04-18,East,Wholesale,Clara Diaz,Apparel,Running Jacket,5,68.0,0.2,340.0,233.75,106.25,2023,2,4,Apr,16,Tuesday,31.25,$100-$500,0
ORD-00180,2023-04-19,South,Wholesale,Grace Lee,Home & Garden,Robot Vacuum,14,239.2,0.2,3348.8,2302.3,1046.5,2023,2,4,Apr,16,Wednesday,31.25,>$2k,0
ORD-00508,2023-04-19,West,In-Store,David Kim,Electronics,Laptop Pro 15,10,1200.0,0.0,12000.0,6600.0,5400.0,2023,2,4,Apr,16,Wednesday,45.0,>$2k,0
ORD-01171,2023-04-19,East,Partner,Clara Diaz,Sports,Foam Roller,8,30.0,0.0,240.0,132.0,108.0,2023,2,4,Apr,16,Wednesday,45.0,$100-$500,0
ORD-01560,2023-04-19,South,Partner,Clara Diaz,Home & Garden,Planter Set,20,36.0,0.2,720.0,495.0,225.0,2023,2,4,Apr,16,Wednesday,31.25,$500-$2k,0
ORD-01985,2023-04-19,South,Wholesale,Clara Diaz,Apparel,Yoga Set,14,46.75,0.15,654.5,423.5,231.0,2023,2,4,Apr,16,Wednesday,35.29,$500-$2k,0
ORD-01539,2023-04-19,Central,In-Store,Frank Russo,Home & Garden,Air Purifier,19,199.0,0.0,3781.0,2079.55,1701.45,2023,2,4,Apr,16,Wednesday,45.0,>$2k,0
ORD-01481,2023-04-20,West,Wholesale,Grace Lee,Home & Garden,Led Strip Kit,13,29.75,0.15,386.75,250.25,136.5,2023,2,4,Apr,16,Thursday,35.29,$100-$500,0
ORD-00678,2023-04-20,West,In-Store,Bob Chen,Apparel,Denim Jeans,2,65.0,0.0,130.0,71.5,58.5,2023,2,4,Apr,16,Thursday,45.0,$100-$500,0
ORD-01986,2023-04-21,West,In-Store,Bob Chen,Apparel,Running Jacket,17,68.0,0.2,1156.0,794.75,361.25,2023,2,4,Apr,16,Friday,31.25,$500-$2k,0
ORD-01282,2023-04-21,North,In-Store,Clara Diaz,Food & Beverage,Olive Oil 1L,5,16.0,0.0,80.0,44.0,36.0,2023,2,4,Apr,16,Friday,45.0,<$100,0
ORD-00574,2023-04-22,South,Online,Eva Patel,Home & Garden,Planter Set,16,40.5,0.1,648.0,396.0,252.0,2023,2,4,Apr,16,Saturday,38.89,$500-$2k,0
ORD-00918,2023-04-23,Central,In-Store,Henry Osei,Electronics,Smart Watch,4,236.55,0.05,946.2,547.8,398.4,2023,2,4,Apr,16,Sunday,42.11,$500-$2k,0
ORD-00260,2023-04-23,South,Online,Henry Osei,Apparel,Running Jacket,19,72.25,0.15,1372.75,888.25,484.5,2023,2,4,Apr,16,Sunday,35.29,$500-$2k,0
ORD-01255,2023-04-23,Central,Wholesale,Bob Chen,Electronics,Smart Watch,4,224.1,0.1,896.4,547.8,348.6,2023,2,4,Apr,16,Sunday,38.89,$500-$2k,0
ORD-00934,2023-04-23,Central,Wholesale,Henry Osei,Apparel,Yoga Set,13,52.25,0.05,679.25,393.25,286.0,2023,2,4,Apr,16,Sunday,42.11,$500-$2k,0
